scats_site_number,timestamp,traffic_flow,scaled_traffic_flow
2820,2006-10-12 14:00:00,1546,0.2882662655133509
2820,2006-10-12 15:00:00,1978,0.3694998119593832
2820,2006-10-12 16:00:00,2048,0.38266265513350883
2820,2006-10-12 17:00:00,2113,0.3948852952237683
2820,2006-10-12 18:00:00,1941,0.36254230913877394
2820,2006-10-12 19:00:00,1191,0.22151184655885672
2820,2006-10-12 20:00:00,872,0.16152688980819857
2820,2006-10-12 21:00:00,895,0.1658518239939827
2820,2006-10-12 22:00:00,669,0.12335464460323431
2820,2006-10-12 23:00:00,326,0.0588567130500188
2820,2006-10-13 00:00:00,158,0.027265889432117336
2820,2006-10-13 01:00:00,63,0.00940203083866115
2820,2006-10-13 02:00:00,42,0.005453177886423467
2820,2006-10-13 03:00:00,52,0.007333584054155697
2820,2006-10-13 04:00:00,67,0.010154193305754042
2820,2006-10-13 05:00:00,206,0.036291839037232036
2820,2006-10-13 06:00:00,645,0.11884166980067695
2820,2006-10-13 07:00:00,1222,0.22734110567882662
2820,2006-10-13 08:00:00,1295,0.2410680707032719
2820,2006-10-13 09:00:00,1257,0.23392252726588944
2820,2006-10-13 10:00:00,1265,0.23542685220007523
2820,2006-10-13 11:00:00,1288,0.23975178638585934
2820,2006-10-13 12:00:00,1377,0.2564874012786762
2820,2006-10-13 13:00:00,1441,0.2685220007521625
2820,2006-10-13 14:00:00,1524,0.28412937194433996
2820,2006-10-13 15:00:00,2030,0.37927792403159083
2820,2006-10-13 16:00:00,2013,0.376081233546446
2820,2006-10-13 17:00:00,2063,0.38548326438510716
2820,2006-10-13 18:00:00,2071,0.38698758931929295
2820,2006-10-13 19:00:00,1282,0.23862354268522
2820,2006-10-13 20:00:00,828,0.15325310267017675
2820,2006-10-13 21:00:00,679,0.12523505077096653
2820,2006-10-13 22:00:00,650,0.11978187288454306
2820,2006-10-13 23:00:00,476,0.08706280556600225
2820,2006-10-14 00:00:00,329,0.05942083490033847
2820,2006-10-14 01:00:00,201,0.03535163595336593
2820,2006-10-14 02:00:00,125,0.021060549078600978
2820,2006-10-14 03:00:00,97,0.015795411808950735
2820,2006-10-14 04:00:00,102,0.016735614892816848
2820,2006-10-14 05:00:00,171,0.029710417450169235
2820,2006-10-14 06:00:00,336,0.060737119217751025
2820,2006-10-14 07:00:00,578,0.106242948476871
2820,2006-10-14 08:00:00,930,0.1724332455810455
2820,2006-10-14 09:00:00,1171,0.21775103422339226
2820,2006-10-14 10:00:00,1382,0.2574276043625423
2820,2006-10-14 11:00:00,1527,0.28469349379465964
2820,2006-10-14 12:00:00,1624,0.30293343362166225
2820,2006-10-14 13:00:00,1570,0.29277924031590824
2820,2006-10-14 14:00:00,1478,0.27547950357277173
2820,2006-10-14 15:00:00,1487,0.2771718691237307
2820,2006-10-14 16:00:00,1403,0.26137645731478
2820,2006-10-14 17:00:00,1468,0.27359909740503946
2820,2006-10-14 18:00:00,1323,0.24633320797292216
2820,2006-10-14 19:00:00,877,0.16246709289206468
2820,2006-10-14 20:00:00,626,0.1152688980819857
2820,2006-10-14 21:00:00,566,0.10398646107559233
2820,2006-10-14 22:00:00,624,0.11489281684843926
2820,2006-10-14 23:00:00,578,0.106242948476871
2820,2006-10-15 00:00:00,415,0.07559232794283566
2820,2006-10-15 01:00:00,255,0.045505829259119966
2820,2006-10-15 02:00:00,175,0.030462579917262127
2820,2006-10-15 03:00:00,118,0.01974426476118842
2820,2006-10-15 04:00:00,139,0.0236931177134261
2820,2006-10-15 05:00:00,152,0.026137645731478
2820,2006-10-15 06:00:00,209,0.036855960887551706
2820,2006-10-15 07:00:00,321,0.057916509966152684
2820,2006-10-15 08:00:00,510,0.09345618653629184
2820,2006-10-15 09:00:00,904,0.1675441895449417
2820,2006-10-15 10:00:00,994,0.1844678450545318
2820,2006-10-15 11:00:00,1197,0.22264009025949605
2820,2006-10-15 12:00:00,1369,0.2549830763444904
2820,2006-10-15 13:00:00,1359,0.2531026701767582
2820,2006-10-15 14:00:00,1299,0.2418202331703648
2820,2006-10-15 15:00:00,1229,0.2286573899962392
2820,2006-10-15 16:00:00,1344,0.2502820609251598
2820,2006-10-15 17:00:00,1284,0.23899962391876645
2820,2006-10-15 18:00:00,1060,0.1968785257615645
2820,2006-10-15 19:00:00,749,0.13839789394509214
2820,2006-10-15 20:00:00,659,0.12147423843550206
2820,2006-10-15 21:00:00,605,0.11132004512974802
2820,2006-10-15 22:00:00,447,0.08160962767957879
2820,2006-10-15 23:00:00,261,0.046634072959759305
2820,2006-10-16 00:00:00,114,0.018992102294095526
2820,2006-10-16 01:00:00,55,0.007897705904475368
2820,2006-10-16 02:00:00,35,0.004136893569010906
2820,2006-10-16 03:00:00,40,0.005077096652877021
2820,2006-10-16 04:00:00,71,0.010906355772846935
2820,2006-10-16 05:00:00,217,0.03836028582173749
2820,2006-10-16 06:00:00,596,0.10962767957878902
2820,2006-10-16 07:00:00,1280,0.23824746145167355
2820,2006-10-16 08:00:00,1192,0.22169988717562994
2820,2006-10-16 09:00:00,1235,0.22978563369687852
2820,2006-10-16 10:00:00,1146,0.21305001880406169
2820,2006-10-16 11:00:00,1167,0.21699887175629937
2820,2006-10-16 12:00:00,1242,0.23110191801429109
2820,2006-10-16 13:00:00,1379,0.25686348251222263
2820,2006-10-16 14:00:00,1322,0.24614516735614891
2820,2006-10-16 15:00:00,1931,0.3606619029710417
2820,2006-10-16 16:00:00,2163,0.40428732606242945
2820,2006-10-16 17:00:00,2127,0.39751786385859345
2820,2006-10-16 18:00:00,1833,0.34223392252726587
2820,2006-10-16 19:00:00,1161,0.21587062805566
2820,2006-10-16 20:00:00,732,0.13520120345994735
2820,2006-10-16 21:00:00,673,0.1241068070703272
2820,2006-10-16 22:00:00,471,0.08612260248213614
2820,2006-10-16 23:00:00,267,0.047762316660398645
2820,2006-10-17 00:00:00,104,0.017111696126363294
2820,2006-10-17 01:00:00,54,0.0077096652877021435
2820,2006-10-17 02:00:00,33,0.0037608123354644606
2820,2006-10-17 03:00:00,26,0.002444528018051899
2820,2006-10-17 04:00:00,45,0.006017299736743136
2820,2006-10-17 05:00:00,203,0.03572771718691237
2820,2006-10-17 06:00:00,701,0.12937194433997742
2820,2006-10-17 07:00:00,1295,0.2410680707032719
2820,2006-10-17 08:00:00,1104,0.2051523128995863
2820,2006-10-17 09:00:00,1334,0.2484016547574276
2820,2006-10-17 10:00:00,1247,0.2320421210981572
2820,2006-10-17 11:00:00,1255,0.23354644603234298
2820,2006-10-17 12:00:00,1262,0.23486273034975555
2820,2006-10-17 13:00:00,1330,0.24764949229033473
2820,2006-10-17 14:00:00,1454,0.2709665287702144
2820,2006-10-17 15:00:00,1914,0.35746521248589697
2820,2006-10-17 16:00:00,2159,0.4035351635953366
2820,2006-10-17 17:00:00,1970,0.36799548702519747
2820,2006-10-17 18:00:00,2030,0.37927792403159083
2820,2006-10-17 19:00:00,1269,0.23617901466716812
2820,2006-10-17 20:00:00,848,0.1570139150056412
2820,2006-10-17 21:00:00,821,0.1519368183527642
2820,2006-10-17 22:00:00,595,0.10943963896201579
2820,2006-10-17 23:00:00,341,0.06167732230161715
2820,2006-10-18 00:00:00,152,0.026137645731478
2820,2006-10-18 01:00:00,70,0.010718315156073712
2820,2006-10-18 02:00:00,44,0.005829259119969913
2820,2006-10-18 03:00:00,53,0.00752162467092892
2820,2006-10-18 04:00:00,66,0.00996615268898082
2820,2006-10-18 05:00:00,204,0.03591575780368559
2820,2006-10-18 06:00:00,680,0.12542309138773974
2820,2006-10-18 07:00:00,1202,0.22358029334336216
2820,2006-10-18 08:00:00,1126,0.20928920646859722
2820,2006-10-18 09:00:00,1319,0.24558104550582927
2820,2006-10-18 10:00:00,1236,0.22997367431365176
2820,2006-10-18 11:00:00,1250,0.23260624294847687
2820,2006-10-18 12:00:00,1324,0.24652124858969537
2820,2006-10-18 13:00:00,1372,0.2555471981948101
2820,2006-10-18 14:00:00,1492,0.2781120722075968
2820,2006-10-18 15:00:00,1987,0.3711921775103422
2820,2006-10-18 16:00:00,2166,0.40485144791274913
2820,2006-10-18 17:00:00,2070,0.38679954870251976
2820,2006-10-18 18:00:00,1965,0.3670552839413313
2820,2006-10-18 19:00:00,1245,0.23166603986461076
2820,2006-10-18 20:00:00,907,0.1681083113952614
2820,2006-10-18 21:00:00,828,0.15325310267017675
2820,2006-10-18 22:00:00,659,0.12147423843550206
2820,2006-10-18 23:00:00,363,0.06581421587062806
2820,2006-10-19 00:00:00,148,0.025385483264385108
2820,2006-10-19 01:00:00,78,0.012222640090259494
2820,2006-10-19 02:00:00,51,0.007145543437382474
2820,2006-10-19 03:00:00,52,0.007333584054155697
2820,2006-10-19 04:00:00,66,0.00996615268898082
2820,2006-10-19 05:00:00,201,0.03535163595336593
2820,2006-10-19 06:00:00,640,0.11790146671681083
2820,2006-10-19 07:00:00,1209,0.22489657766077473
2820,2006-10-19 08:00:00,1162,0.21605866867243326
2820,2006-10-19 09:00:00,1295,0.2410680707032719
2820,2006-10-19 10:00:00,1275,0.23730725836780744
2820,2006-10-19 11:00:00,1298,0.24163219255359158
2820,2006-10-19 12:00:00,1355,0.2523505077096653
2820,2006-10-19 13:00:00,1337,0.24896577660774727
2820,2006-10-19 14:00:00,1452,0.27059044753666794
2820,2006-10-19 15:00:00,1951,0.3644227153065062
2820,2006-10-19 16:00:00,2070,0.38679954870251976
2820,2006-10-19 17:00:00,2020,0.3773975178638586
2820,2006-10-19 18:00:00,2048,0.38266265513350883
2820,2006-10-19 19:00:00,1259,0.23429860849943587
2820,2006-10-19 20:00:00,918,0.17017675817976682
2820,2006-10-19 21:00:00,873,0.1617149304249718
2820,2006-10-19 22:00:00,673,0.1241068070703272
2820,2006-10-19 23:00:00,399,0.07258367807446409
2820,2006-10-20 00:00:00,151,0.025949605114704778
2820,2006-10-20 01:00:00,96,0.015607371192177512
2820,2006-10-20 02:00:00,46,0.00620534035351636
2820,2006-10-20 03:00:00,74,0.011470477623166605
2820,2006-10-20 04:00:00,63,0.00940203083866115
2820,2006-10-20 05:00:00,221,0.039112448288830384
2820,2006-10-20 06:00:00,617,0.1135765325310267
2820,2006-10-20 07:00:00,1267,0.23580293343362166
2820,2006-10-20 08:00:00,1264,0.23523881158330198
2820,2006-10-20 09:00:00,1326,0.2468973298232418
2820,2006-10-20 10:00:00,1323,0.24633320797292216
2820,2006-10-20 11:00:00,1395,0.2598721323805942
2820,2006-10-20 12:00:00,1444,0.26908612260248216
2820,2006-10-20 13:00:00,1479,0.2756675441895449
2820,2006-10-20 14:00:00,1606,0.29954870251974425
2820,2006-10-20 15:00:00,2022,0.37777359909740504
2820,2006-10-20 16:00:00,1992,0.37213238059420833
2820,2006-10-20 17:00:00,2098,0.39206468597217
2820,2006-10-20 18:00:00,1878,0.3506957502820609
2820,2006-10-20 19:00:00,1242,0.23110191801429109
2820,2006-10-20 20:00:00,780,0.14422715306506206
2820,2006-10-20 21:00:00,711,0.13125235050770967
2820,2006-10-20 22:00:00,637,0.11733734486649117
2820,2006-10-20 23:00:00,513,0.0940203083866115
2820,2006-10-21 00:00:00,363,0.06581421587062806
2820,2006-10-21 01:00:00,191,0.033471229785633695
2820,2006-10-21 02:00:00,114,0.018992102294095526
2820,2006-10-21 03:00:00,94,0.015231289958631065
2820,2006-10-21 04:00:00,74,0.011470477623166605
2820,2006-10-21 05:00:00,141,0.024069198946972545
2820,2006-10-21 06:00:00,279,0.050018804061677316
2820,2006-10-21 07:00:00,530,0.0972169988717563
2820,2006-10-21 08:00:00,944,0.17506581421587064
2820,2006-10-21 09:00:00,1149,0.21361414065438133
2820,2006-10-21 10:00:00,1316,0.2450169236555096
2820,2006-10-21 11:00:00,1511,0.28168484392628806
2820,2006-10-21 12:00:00,1674,0.31233546446032345
2820,2006-10-21 13:00:00,1470,0.27397517863858595
2820,2006-10-21 14:00:00,1530,0.2852576156449793
2820,2006-10-21 15:00:00,1367,0.254606995110944
2820,2006-10-21 16:00:00,1303,0.2425723956374577
2820,2006-10-21 17:00:00,1450,0.27021436630312146
2820,2006-10-21 18:00:00,1378,0.25667544189544944
2820,2006-10-21 19:00:00,1039,0.19292967280932682
2820,2006-10-21 20:00:00,622,0.11451673561489281
2820,2006-10-21 21:00:00,567,0.10417450169236556
2820,2006-10-21 22:00:00,582,0.1069951109439639
2820,2006-10-21 23:00:00,681,0.125611132004513
2820,2006-10-22 00:00:00,494,0.09044753666792027
2820,2006-10-22 01:00:00,309,0.05566002256487401
2820,2006-10-22 02:00:00,155,0.02670176758179767
2820,2006-10-22 03:00:00,131,0.022188792779240317
2820,2006-10-22 04:00:00,95,0.015419330575404289
2820,2006-10-22 05:00:00,112,0.01861602106054908
2820,2006-10-22 06:00:00,200,0.035163595336592704
2820,2006-10-22 07:00:00,310,0.055848063181647235
2820,2006-10-22 08:00:00,498,0.09119969913501316
2820,2006-10-22 09:00:00,895,0.1658518239939827
2820,2006-10-22 10:00:00,1017,0.1887927792403159
2820,2006-10-22 11:00:00,1212,0.2254606995110944
2820,2006-10-22 12:00:00,1442,0.26871004136893567
2820,2006-10-22 13:00:00,1302,0.24238435502068448
2820,2006-10-22 14:00:00,1234,0.2295975930801053
2820,2006-10-22 15:00:00,1287,0.23956374576908612
2825,2006-10-01 00:00:00,245,0.043625423091387734
2825,2006-10-01 01:00:00,171,0.029710417450169235
2825,2006-10-01 02:00:00,79,0.012410680707032717
2825,2006-10-01 03:00:00,70,0.010718315156073712
2825,2006-10-01 04:00:00,46,0.00620534035351636
2825,2006-10-01 05:00:00,84,0.013350883790898833
2825,2006-10-01 06:00:00,143,0.024445280180518992
2825,2006-10-01 07:00:00,182,0.031778864234674686
2825,2006-10-01 08:00:00,324,0.05848063181647235
2825,2006-10-01 09:00:00,514,0.09420834900338473
2825,2006-10-01 10:00:00,621,0.1143286949981196
2825,2006-10-01 11:00:00,690,0.127303497555472
2825,2006-10-01 12:00:00,815,0.15080857465212485
2825,2006-10-01 13:00:00,787,0.1455434373824746
2825,2006-10-01 14:00:00,747,0.1380218127115457
2825,2006-10-01 15:00:00,750,0.13858593456186535
2825,2006-10-01 16:00:00,816,0.15099661526889807
2825,2006-10-01 17:00:00,883,0.16359533659270403
2825,2006-10-01 18:00:00,649,0.11959383226776985
2825,2006-10-01 19:00:00,422,0.07690861226024821
2825,2006-10-01 20:00:00,357,0.06468597216998873
2825,2006-10-01 21:00:00,454,0.08292591199699136
2825,2006-10-01 22:00:00,283,0.05077096652877021
2825,2006-10-01 23:00:00,147,0.025197442647611885
2825,2006-10-02 00:00:00,94,0.015231289958631065
2825,2006-10-02 01:00:00,39,0.004889056036103798
2825,2006-10-02 02:00:00,35,0.004136893569010906
2825,2006-10-02 03:00:00,25,0.0022564874012786767
2825,2006-10-02 04:00:00,38,0.004701015419330576
2825,2006-10-02 05:00:00,90,0.014479127491538173
2825,2006-10-02 06:00:00,401,0.07295975930801053
2825,2006-10-02 07:00:00,1108,0.2059044753666792
2825,2006-10-02 08:00:00,1491,0.27792403159082363
2825,2006-10-02 09:00:00,867,0.16058668672433246
2825,2006-10-02 10:00:00,728,0.13444904099285446
2825,2006-10-02 11:00:00,669,0.12335464460323431
2825,2006-10-02 12:00:00,680,0.12542309138773974
2825,2006-10-02 13:00:00,734,0.13557728469349378
2825,2006-10-02 14:00:00,818,0.15137269650244453
2825,2006-10-02 15:00:00,971,0.18014291086874765
2825,2006-10-02 16:00:00,1121,0.2083490033847311
2825,2006-10-02 17:00:00,1269,0.23617901466716812
2825,2006-10-02 18:00:00,1038,0.19274163219255358
2825,2006-10-02 19:00:00,582,0.1069951109439639
2825,2006-10-02 20:00:00,391,0.0710793531402783
2825,2006-10-02 21:00:00,406,0.07389996239187664
2825,2006-10-02 22:00:00,312,0.056224144415193675
2825,2006-10-02 23:00:00,144,0.024633320797292215
2825,2006-10-03 00:00:00,63,0.00940203083866115
2825,2006-10-03 01:00:00,27,0.0026325686348251222
2825,2006-10-03 02:00:00,31,0.003384731101918014
2825,2006-10-03 03:00:00,15,0.00037608123354644597
2825,2006-10-03 04:00:00,50,0.006957502820609252
2825,2006-10-03 05:00:00,101,0.016547574276043624
2825,2006-10-03 06:00:00,517,0.0947724708537044
2825,2006-10-03 07:00:00,1152,0.214178262504701
2825,2006-10-03 08:00:00,1607,0.2997367431365175
2825,2006-10-03 09:00:00,909,0.16848439262880782
2825,2006-10-03 10:00:00,732,0.13520120345994735
2825,2006-10-03 11:00:00,716,0.13219255359157578
2825,2006-10-03 12:00:00,732,0.13520120345994735
2825,2006-10-03 13:00:00,701,0.12937194433997742
2825,2006-10-03 14:00:00,788,0.14573147799924785
2825,2006-10-03 15:00:00,1045,0.19405791650996615
2825,2006-10-03 16:00:00,1186,0.2205716434749906
2825,2006-10-03 17:00:00,1333,0.2482136141406544
2825,2006-10-03 18:00:00,1102,0.20477623166603987
2825,2006-10-03 19:00:00,716,0.13219255359157578
2825,2006-10-03 20:00:00,442,0.08066942459571268
2825,2006-10-03 21:00:00,441,0.08048138397893945
2825,2006-10-03 22:00:00,384,0.06976306882286575
2825,2006-10-03 23:00:00,193,0.03384731101918014
2825,2006-10-04 00:00:00,88,0.014103046257991726
2825,2006-10-04 01:00:00,36,0.004324934185784129
2825,2006-10-04 02:00:00,34,0.003948852952237684
2825,2006-10-04 03:00:00,32,0.0035727717186912374
2825,2006-10-04 04:00:00,37,0.0045129748025573525
2825,2006-10-04 05:00:00,131,0.022188792779240317
2825,2006-10-04 06:00:00,462,0.08443023693117714
2825,2006-10-04 07:00:00,1118,0.20778488153441144
2825,2006-10-04 08:00:00,1528,0.2848815344114329
2825,2006-10-04 09:00:00,896,0.16603986461075593
2825,2006-10-04 10:00:00,724,0.13369687852576156
2825,2006-10-04 11:00:00,773,0.1429108687476495
2825,2006-10-04 12:00:00,763,0.14103046257991728
2825,2006-10-04 13:00:00,718,0.13256863482512224
2825,2006-10-04 14:00:00,773,0.1429108687476495
2825,2006-10-04 15:00:00,1013,0.188040616773223
2825,2006-10-04 16:00:00,1187,0.22075968409176383
2825,2006-10-04 17:00:00,1339,0.2493418578412937
2825,2006-10-04 18:00:00,1081,0.20082737871380218
2825,2006-10-04 19:00:00,641,0.11808950733358406
2825,2006-10-04 20:00:00,504,0.0923279428356525
2825,2006-10-04 21:00:00,502,0.09195186160210606
2825,2006-10-04 22:00:00,409,0.07446408424219632
2825,2006-10-04 23:00:00,201,0.03535163595336593
2825,2006-10-05 00:00:00,103,0.01692365550959007
2825,2006-10-05 01:00:00,52,0.007333584054155697
2825,2006-10-05 02:00:00,49,0.006769462203836029
2825,2006-10-05 03:00:00,54,0.0077096652877021435
2825,2006-10-05 04:00:00,37,0.0045129748025573525
2825,2006-10-05 05:00:00,113,0.018804061677322303
2825,2006-10-05 06:00:00,476,0.08706280556600225
2825,2006-10-05 07:00:00,1131,0.21022940955246333
2825,2006-10-05 08:00:00,1539,0.28694998119593834
2825,2006-10-05 09:00:00,947,0.1756299360661903
2825,2006-10-05 10:00:00,697,0.12861978187288453
2825,2006-10-05 11:00:00,719,0.13275667544189546
2825,2006-10-05 12:00:00,698,0.12880782248965778
2825,2006-10-05 13:00:00,792,0.14648364046634074
2825,2006-10-05 14:00:00,808,0.14949229033471229
2825,2006-10-05 15:00:00,1048,0.19462203836028583
2825,2006-10-05 16:00:00,1151,0.2139902218879278
2825,2006-10-05 17:00:00,1312,0.2442647611884167
2825,2006-10-05 18:00:00,1119,0.20797292215118465
2825,2006-10-05 19:00:00,713,0.1316284317412561
2825,2006-10-05 20:00:00,483,0.08837908988341482
2825,2006-10-05 21:00:00,525,0.09627679578789018
2825,2006-10-05 22:00:00,356,0.0644979315532155
2825,2006-10-05 23:00:00,228,0.04042873260624295
2825,2006-10-06 00:00:00,93,0.015043249341857842
2825,2006-10-06 01:00:00,55,0.007897705904475368
2825,2006-10-06 02:00:00,37,0.0045129748025573525
2825,2006-10-06 03:00:00,33,0.0037608123354644606
2825,2006-10-06 04:00:00,37,0.0045129748025573525
2825,2006-10-06 05:00:00,131,0.022188792779240317
2825,2006-10-06 06:00:00,481,0.08800300864986838
2825,2006-10-06 07:00:00,1044,0.19386987589319293
2825,2006-10-06 08:00:00,1451,0.2704024069198947
2825,2006-10-06 09:00:00,836,0.15475742760436254
2825,2006-10-06 10:00:00,720,0.13294471605866867
2825,2006-10-06 11:00:00,764,0.1412185031966905
2825,2006-10-06 12:00:00,810,0.14986837156825875
2825,2006-10-06 13:00:00,784,0.14497931553215496
2825,2006-10-06 14:00:00,883,0.16359533659270403
2825,2006-10-06 15:00:00,1069,0.1985708913125235
2825,2006-10-06 16:00:00,1265,0.23542685220007523
2825,2006-10-06 17:00:00,1294,0.2408800300864987
2825,2006-10-06 18:00:00,1176,0.21869123730725837
2825,2006-10-06 19:00:00,734,0.13557728469349378
2825,2006-10-06 20:00:00,483,0.08837908988341482
2825,2006-10-06 21:00:00,422,0.07690861226024821
2825,2006-10-06 22:00:00,435,0.07935314027830012
2825,2006-10-06 23:00:00,358,0.06487401278676194
2825,2006-10-07 00:00:00,223,0.03948852952237683
2825,2006-10-07 01:00:00,124,0.020872508461827755
2825,2006-10-07 02:00:00,79,0.012410680707032717
2825,2006-10-07 03:00:00,59,0.00864986837156826
2825,2006-10-07 04:00:00,45,0.006017299736743136
2825,2006-10-07 05:00:00,91,0.014667168108311396
2825,2006-10-07 06:00:00,270,0.048326438510718314
2825,2006-10-07 07:00:00,340,0.06148928168484392
2825,2006-10-07 08:00:00,522,0.09571267393757052
2825,2006-10-07 09:00:00,697,0.12861978187288453
2825,2006-10-07 10:00:00,742,0.13708160962767957
2825,2006-10-07 11:00:00,812,0.15024445280180518
2825,2006-10-07 12:00:00,889,0.16472358029334336
2825,2006-10-07 13:00:00,833,0.1541933057540429
2825,2006-10-07 14:00:00,808,0.14949229033471229
2825,2006-10-07 15:00:00,877,0.16246709289206468
2825,2006-10-07 16:00:00,879,0.16284317412561114
2825,2006-10-07 17:00:00,937,0.17374952989845807
2825,2006-10-07 18:00:00,844,0.15626175253854832
2825,2006-10-07 19:00:00,569,0.104550582925912
2825,2006-10-07 20:00:00,429,0.07822489657766078
2825,2006-10-07 21:00:00,374,0.06788266265513351
2825,2006-10-07 22:00:00,375,0.06807070327190673
2825,2006-10-07 23:00:00,456,0.0833019932305378
2825,2006-10-08 00:00:00,366,0.06637833772094773
2825,2006-10-08 01:00:00,180,0.03140278300112824
2825,2006-10-08 02:00:00,123,0.02068446784505453
2825,2006-10-08 03:00:00,53,0.00752162467092892
2825,2006-10-08 04:00:00,57,0.008273787138021814
2825,2006-10-08 05:00:00,66,0.00996615268898082
2825,2006-10-08 06:00:00,131,0.022188792779240317
2825,2006-10-08 07:00:00,147,0.025197442647611885
2825,2006-10-08 08:00:00,297,0.053403535163595334
2825,2006-10-08 09:00:00,487,0.08913125235050771
2825,2006-10-08 10:00:00,589,0.10831139526137645
2825,2006-10-08 11:00:00,692,0.12767957878901842
2825,2006-10-08 12:00:00,818,0.15137269650244453
2825,2006-10-08 13:00:00,798,0.14761188416698007
2825,2006-10-08 14:00:00,807,0.14930424971793907
2825,2006-10-08 15:00:00,832,0.15400526513726964
2825,2006-10-08 16:00:00,797,0.14742384355020685
2825,2006-10-08 17:00:00,879,0.16284317412561114
2825,2006-10-08 18:00:00,676,0.12467092892064685
2825,2006-10-08 19:00:00,460,0.0840541556976307
2825,2006-10-08 20:00:00,412,0.07502820609251598
2825,2006-10-08 21:00:00,392,0.07126739375705153
2825,2006-10-08 22:00:00,266,0.04757427604362542
2825,2006-10-08 23:00:00,125,0.021060549078600978
2825,2006-10-09 00:00:00,66,0.00996615268898082
2825,2006-10-09 01:00:00,48,0.006581421587062806
2825,2006-10-09 02:00:00,23,0.0018804061677322303
2825,2006-10-09 03:00:00,27,0.0026325686348251222
2825,2006-10-09 04:00:00,42,0.005453177886423467
2825,2006-10-09 05:00:00,115,0.01918014291086875
2825,2006-10-09 06:00:00,452,0.08254983076344491
2825,2006-10-09 07:00:00,1118,0.20778488153441144
2825,2006-10-09 08:00:00,1570,0.29277924031590824
2825,2006-10-09 09:00:00,938,0.1739375705152313
2825,2006-10-09 10:00:00,727,0.13426100037608124
2825,2006-10-09 11:00:00,672,0.12391876645355396
2825,2006-10-09 12:00:00,724,0.13369687852576156
2825,2006-10-09 13:00:00,733,0.13538924407672057
2825,2006-10-09 14:00:00,835,0.15456938698758932
2825,2006-10-09 15:00:00,1016,0.18860473862354268
2825,2006-10-09 16:00:00,1154,0.21455434373824747
2825,2006-10-09 17:00:00,1318,0.24539300488905602
2825,2006-10-09 18:00:00,1060,0.1968785257615645
2825,2006-10-09 19:00:00,613,0.11282437006393381
2825,2006-10-09 20:00:00,445,0.08123354644603234
2825,2006-10-09 21:00:00,410,0.07465212485896953
2825,2006-10-09 22:00:00,297,0.053403535163595334
2825,2006-10-09 23:00:00,150,0.025761564497931554
2825,2006-10-10 00:00:00,67,0.010154193305754042
2825,2006-10-10 01:00:00,28,0.0028206092515983454
2825,2006-10-10 02:00:00,29,0.0030086498683715686
2825,2006-10-10 03:00:00,31,0.003384731101918014
2825,2006-10-10 04:00:00,37,0.0045129748025573525
2825,2006-10-10 05:00:00,127,0.021436630312147424
2825,2006-10-10 06:00:00,484,0.08856713050018804
2825,2006-10-10 07:00:00,1101,0.20458819104926665
2825,2006-10-10 08:00:00,1539,0.28694998119593834
2825,2006-10-10 09:00:00,876,0.16227905227529146
2825,2006-10-10 10:00:00,718,0.13256863482512224
2825,2006-10-10 11:00:00,730,0.13482512222640092
2825,2006-10-10 12:00:00,757,0.13990221887927792
2825,2006-10-10 13:00:00,736,0.13595336592704024
2825,2006-10-10 14:00:00,779,0.14403911244828882
2825,2006-10-10 15:00:00,985,0.18277547950357279
2825,2006-10-10 16:00:00,1158,0.21530650620534036
2825,2006-10-10 17:00:00,1276,0.23749529898458066
2825,2006-10-10 18:00:00,1169,0.2173749529898458
2825,2006-10-10 19:00:00,673,0.1241068070703272
2825,2006-10-10 20:00:00,443,0.0808574652124859
2825,2006-10-10 21:00:00,501,0.09176382098533284
2825,2006-10-10 22:00:00,410,0.07465212485896953
2825,2006-10-10 23:00:00,183,0.03196690485144791
2825,2006-10-11 00:00:00,82,0.012974802557352387
2825,2006-10-11 01:00:00,54,0.0077096652877021435
2825,2006-10-11 02:00:00,29,0.0030086498683715686
2825,2006-10-11 03:00:00,26,0.002444528018051899
2825,2006-10-11 04:00:00,46,0.00620534035351636
2825,2006-10-11 05:00:00,127,0.021436630312147424
2825,2006-10-11 06:00:00,476,0.08706280556600225
2825,2006-10-11 07:00:00,1126,0.20928920646859722
2825,2006-10-11 08:00:00,1600,0.29842045881910495
2825,2006-10-11 09:00:00,878,0.1626551335088379
2825,2006-10-11 10:00:00,700,0.1291839037232042
2825,2006-10-11 11:00:00,698,0.12880782248965778
2825,2006-10-11 12:00:00,754,0.13933809702895825
2825,2006-10-11 13:00:00,771,0.14253478751410303
2825,2006-10-11 14:00:00,778,0.1438510718315156
2825,2006-10-11 15:00:00,1010,0.18747649492290336
2825,2006-10-11 16:00:00,1128,0.20966528770214365
2825,2006-10-11 17:00:00,1328,0.24727341105678827
2825,2006-10-11 18:00:00,1155,0.2147423843550207
2825,2006-10-11 19:00:00,703,0.12974802557352388
2825,2006-10-11 20:00:00,492,0.09007145543437382
2825,2006-10-11 21:00:00,487,0.08913125235050771
2825,2006-10-11 22:00:00,467,0.08537044001504325
2825,2006-10-11 23:00:00,181,0.03159082361790146
2825,2006-10-12 00:00:00,92,0.014855208725084619
2825,2006-10-12 01:00:00,48,0.006581421587062806
2825,2006-10-12 02:00:00,52,0.007333584054155697
2825,2006-10-12 03:00:00,36,0.004324934185784129
2825,2006-10-12 04:00:00,51,0.007145543437382474
